id,Type,Nb_chambre,loc,surface,prix
netty-amoch-appt-14722,Appartement,4,Passy,158,3758000
ag756771-448950869,Appartement,2,Auteuil-Nord,40,530000
ag756771-448950872,Appartement,3,Muette-Nord,91,1170000
immo-facile-56291639,Appartement,2,Muette-Nord,30,347000
immo-facile-57485446,Appartement,2,Porte de Saint-Cloud,34,388500
immo-facile-56056096,Appartement,2,Auteuil-Nord,40,465000
immo-facile-57366580,Appartement,3,Porte de Saint-Cloud,70,670000
immo-facile-57509299,Appartement,3,Porte de Saint-Cloud,61,700000
immo-facile-57503013,Appartement,4,Porte de Saint-Cloud,87,820000
immo-facile-57417037,Appartement,5,Porte de Saint-Cloud,97,1035000
immo-facile-57019004,Appartement,5,Dauphine,170,1990000
immo-facile-57373346,Appartement,7,Muette-Nord,180,2700000
century-21-202_2864_9408,Appartement,1,Dauphine,10,110000
ag340369-448925024,Appartement,6,Muette-Nord,175,2182960
immo-facile-55993944,Appartement,5,Porte de Saint-Cloud,93,998000
apimo-84781847,Appartement,1,Porte de Saint-Cloud,9,112500
hektor-parisconseil75016-3373,Appartement,5,Auteuil-Nord,212,2800000
ag750129-447868523,Appartement,1,Porte de Saint-Cloud,35,365000
safti-1-1392599,Appartement,4,Auteuil-Nord,104,1050000
ag922730-448882649,Appartement,2,Porte de Saint-Cloud,50,514000
ag942352-448895942,Appartement,3,Porte de Saint-Cloud,65,649000
netty-meilleurconseil-appt-5556,Appartement,1,Dauphine,9,126000
apimo-85469973,Appartement,5,Passy,122,1795000
apimo-85476985,Appartement,6,Dauphine,160,3530000
apimo-84529366,Appartement,5,75016 Paris 16e,198,1880000
ag756771-448800236,Appartement,2,Muette-Nord,29,380000
ag756771-448800227,Appartement,2,Passy,82,790000
ag756771-448800305,Appartement,4,Dauphine,141,2390000
ag756771-448800269,Appartement,6,75016 Paris 16e,303,4640000
iad-france-1709634,Appartement,3,Porte de Saint-Cloud,68,678000
ag756771-448704116,Appartement,2,Muette-Nord,32,385000
ag756771-448704110,Appartement,3,Muette-Nord,87,1250000
guy-hoquet-immo-facile-7176457,Appartement,1,Chaillot,8,115000
guy-hoquet-immo-facile-7176459,Appartement,2,Passy,45,520000
guy-hoquet-immo-facile-7176464,Appartement,3,Passy,82,1040000
guy-hoquet-immo-facile-7176465,Appartement,3,Auteuil-Nord,90,1099000
guy-hoquet-immo-facile-7176466,Appartement,4,Passy,108,1190000
guy-hoquet-immo-facile-7176467,Appartement,3,Chaillot,87,1399000
guy-hoquet-immo-facile-7176468,Appartement,4,Chaillot,90,1499000
guy-hoquet-immo-facile-7176479,Appartement,3,Chaillot,92,1699000
apimo-7017841,Appartement,3,Auteuil-Nord,62,705000
guy-hoquet-immo-facile-7176477,Appartement,3,Chaillot,90,1699000
guy-hoquet-immo-facile-7176481,Appartement,6,Passy,188,1979000
guy-hoquet-immo-facile-7176484,Appartement,7,Dauphine,234,2295000
ag756895-448695002,Appartement,2,Dauphine,36,485000
ag755942-448632851,Studio,1,Muette-Nord,9,124000
keller-williams-1-34_1_53-180606,Appartement,6,Auteuil-Nord,130,2275000
ag440414-448629533,Appartement,2,Auteuil-Nord,19,210500
ag752185-447391943,Appartement,1,Porte de Saint-Cloud,29,362000
ag753010-448612784,Appartement,1,Chaillot,11,124000
apimo-84520390,Appartement,4,Muette-Nord,111,1650000
iad-france-1708962,Appartement,2,Porte de Saint-Cloud,38,380000
hektor-PEYRE22-358,Appartement,2,Muette-Nord,40,675000
hektor-PEYRE22-359,Appartement,5,Dauphine,111,1180000
hektor-ag920879-10271,Appartement,4,Muette-Nord,86,1950000
hektor-ag920879-10267,Maison,7,Muette-Nord,292,9500000
ag756771-448573073,Appartement,3,Muette-Nord,84,1350000
ag340369-448553954,Studio,1,Auteuil-Nord,10,120000
century-21-202_3628_466,Appartement,2,Auteuil-Nord,23,289000
immo-facile-57416809,Appartement,1,Porte de Saint-Cloud,33,315000
immo-facile-57403833,Appartement,2,Auteuil-Nord,35,358000
immo-facile-57416822,Appartement,1,Auteuil-Nord,34,440000
immo-facile-57416852,Appartement,2,Porte de Saint-Cloud,45,472000
immo-facile-57416871,Appartement,3,Porte de Saint-Cloud,70,670000
immo-facile-57416938,Appartement,3,Porte de Saint-Cloud,79,694000
immo-facile-27875592,Appartement,4,Porte de Saint-Cloud,81,805000
ag751903-439388861,Appartement,1,Muette-Nord,14,137500
keller-williams-1-34_1_53-180728,Appartement,6,Porte de Saint-Cloud,138,1380000
ag753296-448504355,Appartement,2,Porte de Saint-Cloud,53,520000
hektor-ezrahome11-201,Appartement,2,Chaillot,34,575000
hektor-hempton-1944,Appartement,2,Passy,48,485000
apimo-85474001,Appartement,1,Passy,11,66000
apimo-85472794,Appartement,5,Muette-Nord,138,2625000
ag750967-448431659,Appartement,2,Dauphine,51,643000
ag752185-443061959,Appartement,1,Porte de Saint-Cloud,21,232000
apimo-85391942,Appartement,2,Muette-Nord,48,728000
apimo-85470307,Appartement,2,Passy,46,828000
apimo-85470379,Appartement,3,Passy,68,1218000
apimo-85470439,Appartement,4,Passy,88,1513000
apimo-82844784,Appartement,7,Dauphine,302,4500000
hektor-perspectiveimmo-222,Appartement,4,Auteuil-Nord,90,864000
ag756771-448399397,Appartement,3,75016 Paris 16e,87,1475000
ag756771-448399385,Appartement,9,Muette-Nord,245,2850000
immo-facile-57403364,Appartement,1,Dauphine,15,225000
immo-facile-57403372,Appartement,1,Dauphine,20,265000
immo-facile-57402714,Appartement,1,Porte de Saint-Cloud,39,339000
immo-facile-57402911,Appartement,2,Chaillot,65,685000
immo-facile-57402917,Appartement,3,Porte de Saint-Cloud,75,695000
immo-facile-57402950,Appartement,2,Auteuil-Nord,65,718000
immo-facile-57403002,Appartement,2,Dauphine,45,750000
immo-facile-57403016,Appartement,4,Dauphine,85,760000
apimo-85163109,Appartement,2,Porte de Saint-Cloud,60,449000
apimo-85180125,Appartement,4,Muette-Nord,90,1250000
immo-facile-57403007,Appartement,4,Auteuil-Nord,70,760000
immo-facile-57403075,Appartement,3,Passy,75,795000
immo-facile-57403086,Appartement,3,Auteuil-Nord,65,830000
immo-facile-57403996,Appartement,4,Porte de Saint-Cloud,100,1100000
century-21-202_3168_5549,Appartement,4,Auteuil-Nord,91,1097000
keller-williams-1-34_1_32-180641,Appartement,5,Dauphine,100,1490000
iad-france-1699348,Appartement,5,Porte de Saint-Cloud,104,920000
netty-loger-appt-2698,Appartement,3,75016 Paris 16e,40,365000
apimo-85466222,Appartement,2,Passy,46,549000
apimo-85464212,Appartement,5,Chaillot,137,1750000
netty-euporia-appt-5117,Duplex,4,Passy,100,2244000
apimo-85470213,Appartement,1,Muette-Nord,30,553000
apimo-85470219,Appartement,1,Passy,30,573000
apimo-85470212,Appartement,1,Passy,30,588000
apimo-85470282,Appartement,1,Passy,39,688000
apimo-85470271,Appartement,1,Passy,39,708000
apimo-85470283,Appartement,2,Passy,46,808000
apimo-85470267,Appartement,2,Muette-Nord,46,808000
apimo-85469878,Appartement,3,Porte de Saint-Cloud,77,899900
laforet-immo-facile-22384470,Appartement,1,Auteuil-Nord,22,220000
gedeon-30257997,Appartement,3,Porte de Saint-Cloud,74,725000
iad-france-1700497,Appartement,5,Dauphine,141,1550000
apimo-85450763,Appartement,2,Muette-Nord,50,750000
guy-hoquet-immo-facile-7173893,Appartement,4,Porte de Saint-Cloud,102,849000
apimo-83714566,Appartement,5,Muette-Nord,234,3590000
apimo-84755387,Appartement,1,Dauphine,41,550000
immo-facile-57355004,Appartement,1,Passy,12,110000
immo-facile-57374489,Appartement,3,Dauphine,80,1545000
immo-facile-57398142,Appartement,4,Dauphine,180,2575000
immo-facile-57398149,Appartement,8,Dauphine,310,2590000
immo-facile-57398164,Appartement,6,Chaillot,245,2898000
immo-facile-57398184,Appartement,8,Dauphine,285,3200000
immo-facile-57398195,Appartement,6,Passy,190,3500000
immo-facile-57398204,Appartement,5,Muette-Nord,200,4499000
immo-facile-57398126,Appartement,11,Dauphine,440,7350000
century-21-202_2864_9411,Appartement,2,Dauphine,44,430000
ag440414-448207811,Appartement,3,Porte de Saint-Cloud,67,685000
ag756746-448169429,Appartement,4,Porte de Saint-Cloud,90,799000
ag756910-448169300,Appartement,3,Dauphine,70,795000
stephane-plaza-4-4820342,Appartement,2,Passy,42,669500
netty-sitbon-appt-51918,Appartement,4,Dauphine,138,2400000
apimo-85468577,Appartement,1,Passy,10,152000
apimo-85468345,Appartement,5,Dauphine,78,970000
apimo-85468465,Appartement,6,Dauphine,164,1850000
apimo-85468260,Appartement,6,Dauphine,235,2250000
apimo-85465599,Appartement,5,Auteuil-Nord,183,2390000
apimo-85468232,Maison,7,Porte de Saint-Cloud,250,3550000
apimo-85468242,Maison,7,Porte de Saint-Cloud,250,3550000
hektor-BELMONTLATOUR2021-702,Appartement,4,Muette-Nord,100,1300000
ag753010-448147103,Appartement,2,Muette-Nord,51,420000
laforet-immo-facile-21704345,Appartement,1,Dauphine,7,79200
ag754238-448138352,Appartement,2,Porte de Saint-Cloud,43,445000
ag754238-448138775,Appartement,3,Porte de Saint-Cloud,57,610000
ag754238-448138982,Duplex,5,Porte de Saint-Cloud,100,1020000
netty-sitbon-appt-51916,Appartement,3,Auteuil-Nord,65,565000
iad-france-1707199,Appartement,6,Passy,185,2350000
netty-lavieimmo-appt-3373,Appartement,1,Dauphine,9,118000
apimo-83362095,Appartement,4,Chaillot,86,1480000
apimo-85390112,Appartement,5,Passy,133,1670000
immo-facile-57194848,Appartement,1,Auteuil-Nord,24,281000
immo-facile-57369857,Appartement,3,Porte de Saint-Cloud,71,624000
immo-facile-57370529,Appartement,5,Passy,115,940000
century-21-202_3628_539,Appartement,2,Auteuil-Nord,18,188600
ag756931-448041983,Appartement,2,Dauphine,61,890000
citya-immobilier-5049-TAPP932123,Appartement,4,Auteuil-Nord,81,950000
hektor-hempton-1890,Appartement,6,Muette-Nord,122,3000000
gedeon-30245998,Appartement,4,Porte de Saint-Cloud,89,799000
hektor-parisconseil75016-3208,Appartement,7,Dauphine,170,1995000
apimo-85460168,Appartement,1,Auteuil-Nord,21,265000
apimo-85463193,Appartement,2,Muette-Nord,35,432000
apimo-85464941,Appartement,2,Porte de Saint-Cloud,45,472000
apimo-84814502,Appartement,5,Passy,125,1650000
apimo-85465643,Appartement,6,Chaillot,167,1949000
hektor-totemimmo-prata-5758,Appartement,1,Porte de Saint-Cloud,22,260000
hektor-BOSSEMONAIMMOBILIER-1323,Appartement,2,Passy,48,525000
ag750134-436630034,Appartement,5,Chaillot,132,1932000
ag750949-447933830,Appartement,3,Porte de Saint-Cloud,96,872000
ag753010-447937076,Appartement,3,Dauphine,90,900000
immo-facile-57354072,Appartement,2,Auteuil-Nord,51,426400
immo-facile-57365611,Appartement,4,Porte de Saint-Cloud,82,880000
century-21-202_3168_5562,Appartement,3,Auteuil-Nord,89,1250000
apimo-85464404,Appartement,5,Porte de Saint-Cloud,205,2900000
ag754264-447885323,Appartement,4,Passy,89,1230000
ag755942-447872801,Appartement,3,Dauphine,78,970000
laforet-immo-facile-22417401,Appartement,5,Chaillot,147,1750000
guy-hoquet-immo-facile-7171584,Appartement,1,Muette-Nord,26,323000
apimo-85460387,Appartement,5,Passy,188,5400000
apimo-85460642,Appartement,4,Passy,143,5700000
adapt-immo-7506370,Appartement,1,Dauphine,21,150500
apimo-85463373,Appartement,1,Chaillot,7,55000
apimo-85463651,Appartement,4,Dauphine,120,1550000
apimo-85463547,Appartement,6,Muette-Nord,230,3199000
apimo-85429296,Appartement,8,Chaillot,250,4490000
apimo-85462922,Appartement,1,Chaillot,7,65000
hektor-vks-immobilier-5103,Appartement,1,Dauphine,26,310000
rodacom-5532862,Appartement,3,Auteuil-Nord,65,790000
netty-lemazurier-appt-2525,Appartement,2,Porte de Saint-Cloud,36,335000
ag756010-447635903,Appartement,8,75116 Paris 16e,246,3100000
apimo-82594751,Appartement,2,Porte de Saint-Cloud,37,399000
laforet-immo-facile-22412055,Appartement,3,Porte de Saint-Cloud,82,775000
apimo-85353129,Appartement,4,Passy,87,1455000
stephane-plaza-4-4821551,Appartement,2,Auteuil-Nord,60,380000
stephane-plaza-4-4821127,Appartement,1,Auteuil-Nord,26,374850
immo-facile-56943652,Appartement,1,Dauphine,7,50000
immo-facile-57357558,Appartement,1,Porte de Saint-Cloud,30,285000
immo-facile-54500742,Appartement,2,Porte de Saint-Cloud,50,525000
immo-facile-57313982,Appartement,4,Muette-Nord,108,997000
century-21-202_3628_532,Appartement,3,Auteuil-Nord,73,660000
ag311656-447582398,Studio,1,Porte de Saint-Cloud,35,319900
ag752844-447528545,Appartement,7,Auteuil-Nord,209,2490000
ag756746-447529559,Appartement,1,Dauphine,11,124000
iad-france-1702145,Appartement,8,Muette-Nord,246,3300000
apimo-85433479,Appartement,2,Muette-Nord,48,728000
apimo-85459825,Appartement,3,Porte de Saint-Cloud,68,600000
apimo-85459596,Appartement,1,Auteuil-Nord,26,374850
immo-facile-57321271,Appartement,2,Dauphine,30,299250
immo-facile-57321275,Appartement,3,Muette-Nord,30,315000
immo-facile-57321282,Appartement,1,Porte de Saint-Cloud,45,395000
immo-facile-57321286,Appartement,1,Dauphine,32,443000
immo-facile-57321291,Appartement,2,Dauphine,40,450000
immo-facile-57208773,Appartement,2,Porte de Saint-Cloud,58,635250
immo-facile-57324745,Appartement,2,Muette-Nord,48,728000
century-21-202_3168_5558,Appartement,1,Auteuil-Nord,11,124000
hektor-815_EXPERTIMO22-180219,Appartement,2,Porte de Saint-Cloud,40,393750
hektor-PARISLUXURYHOMES-3975,Appartement,4,Muette-Nord,88,830000
hektor-PARISLUXURYHOMES-3971,Appartement,5,Chaillot,110,1285000
hektor-cmb-2940,Appartement,1,Chaillot,10,95000
gedeon-30025824,Appartement,2,Porte de Saint-Cloud,61,670000
ag311656-447384089,Appartement,2,Dauphine,41,390000
iad-france-1702329,Appartement,3,Auteuil-Nord,61,698000
ag756593-447327419,Appartement,4,Porte de Saint-Cloud,73,650000
ag756593-447329204,Appartement,4,Porte de Saint-Cloud,95,700000
nestenn-1-99939063529,Appartement,2,Passy,40,499990
stephane-plaza-4-4821544,Appartement,1,Porte de Saint-Cloud,29,292000
stephane-plaza-4-4821553,Appartement,1,Porte de Saint-Cloud,41,385000
stephane-plaza-4-4821556,Appartement,2,Porte de Saint-Cloud,40,415000
stephane-plaza-4-4821565,Appartement,2,Auteuil-Nord,40,465000
stephane-plaza-4-4821571,Appartement,3,Porte de Saint-Cloud,66,700000
stephane-plaza-4-4821572,Appartement,3,Chaillot,61,750000
stephane-plaza-4-4821574,Appartement,3,Auteuil-Nord,75,815000
stephane-plaza-4-4821581,Appartement,7,Auteuil-Nord,122,1395000
stephane-plaza-4-4821582,Appartement,7,Auteuil-Nord,122,1395000
ag060811-447341438,Appartement,4,Dauphine,76,765000
apimo-85455667,Appartement,2,Dauphine,70,1200000
apimo-85304560,Appartement,5,Dauphine,170,2370000
laforet-immo-facile-22412072,Appartement,2,Auteuil-Nord,38,450000
immo-facile-57212914,Appartement,3,Porte de Saint-Cloud,75,832000
immo-facile-57311766,Appartement,3,Passy,77,850000
immo-facile-57257908,Appartement,5,Porte de Saint-Cloud,102,962000
immo-facile-57316522,Appartement,5,Auteuil-Nord,200,1675000
immo-facile-57317067,Appartement,7,Porte de Saint-Cloud,210,1750000
immo-facile-57317079,Appartement,5,Dauphine,160,1890000
immo-facile-57317129,Appartement,6,Muette-Nord,150,1990000
immo-facile-57317144,Appartement,8,Auteuil-Nord,300,2280000
immo-facile-57316471,Appartement,5,Passy,185,2890000
century-21-202_3628_502,Appartement,3,Auteuil-Nord,89,1250000
hektor-pierredetaille-591,Appartement,1,Auteuil-Nord,72,735000
oralia-0033-TAPP24173,Appartement,2,Auteuil-Nord,34,399000
laforet-immo-facile-22429450,Appartement,1,Chaillot,14,178200
ag752345-447172163,Appartement,1,Chaillot,23,299000
ag752345-447174434,Appartement,2,Chaillot,38,486000
hektor-ezrahome11-158,Appartement,4,Porte de Saint-Cloud,100,1070000
apimo-85453886,Appartement,4,Porte de Saint-Cloud,111,940000
ag751128-447067445,Appartement,3,Auteuil-Nord,92,960000
ag753637-447091439,Studio,1,Porte de Saint-Cloud,38,540000
ag755942-447057572,Studio,1,Muette-Nord,30,390000
immo-facile-57303122,Appartement,4,Porte de Saint-Cloud,100,1100000
hektor-totemimmo-prata-5733,Duplex,2,Muette-Nord,31,367000
hektor-ulys-191,Appartement,7,Chaillot,309,4100000
adapt-immo-85002115425,Appartement,1,Auteuil-Nord,10,140000
iad-france-1692936,Appartement,2,Chaillot,50,670000
laforet-immo-facile-22411851,Appartement,3,Dauphine,55,680000
apimo-85450563,Appartement,3,Dauphine,62,699000
hektor-BELMONTLATOUR2021-688,Appartement,5,Passy,80,1090000
iad-france-1700940,Appartement,4,Passy,94,1085000
ag942352-446984078,Studio,1,Passy,6,105000
apimo-85450218,Appartement,2,Auteuil-Nord,48,785000
apimo-85450255,Appartement,7,Dauphine,266,3465000
century-21-202_470_10583,Appartement,1,Porte de Saint-Cloud,9,99000
ag755216-446884724,Appartement,2,Dauphine,61,910000
ag757068-446333549,Appartement,4,Passy,135,1870000
ag922730-446913170,Appartement,3,Auteuil-Nord,72,795000
ag340369-446919032,Appartement,6,Porte de Saint-Cloud,174,1899000
netty-robert-appt-4160,Appartement,4,Auteuil-Nord,90,1090000
netty-sitbon-appt-51460,Appartement,3,Porte de Saint-Cloud,62,585000
apimo-85433700,Appartement,1,Muette-Nord,28,328000
apimo-85424178,Appartement,5,Passy,138,1199000
apimo-85441823,Appartement,4,Muette-Nord,90,1250000
ag060811-446842793,Appartement,12,Chaillot,512,9900000
apimo-85442109,Appartement,3,Porte de Saint-Cloud,88,900000
apimo-85438899,Appartement,4,Dauphine,130,1795000
guy-hoquet-immo-facile-7164007,Appartement,1,Passy,26,372000
guy-hoquet-immo-facile-7163827,Appartement,2,Porte de Saint-Cloud,48,478000
ag755942-446825246,Appartement,7,Porte de Saint-Cloud,147,1850000
hektor-BELMONTLATOUR2021-686,Appartement,5,Muette-Nord,125,1500000
hektor-PEYRE22-351,Appartement,6,Porte de Saint-Cloud,131,1460000
hektor-hempton-1909,Appartement,3,Muette-Nord,65,860000
apimo-85040804,Appartement,2,Porte de Saint-Cloud,50,495000
ag753296-446575364,Appartement,3,Porte de Saint-Cloud,59,523000
ag755714-446613827,Duplex,3,Chaillot,88,1390000
apimo-85439816,Appartement,9,Dauphine,371,4600000
ag942935-446552453,Duplex,8,Chaillot,232,2490000
immo-facile-57180153,Appartement,2,Auteuil-Nord,32,357000
century-21-202_2864_9399,Appartement,2,Dauphine,53,455000
century-21-202_2864_9389,Appartement,2,Dauphine,46,693000
century-21-202_470_9347,Appartement,5,Porte de Saint-Cloud,102,962000
apimo-85321848,Appartement,6,Muette-Nord,167,2200000
hektor-811_EXPERTIMO22-181348,Appartement,4,Dauphine,101,1200000
apimo-85374309,Appartement,3,Chaillot,82,1050000
apimo-85429467,Appartement,5,Auteuil-Nord,158,1900000
immo-facile-57212854,Appartement,4,Dauphine,122,1600000
hektor-br-immobilier-4278,Appartement,2,Porte de Saint-Cloud,68,750000
hektor-br-immobilier-4279,Appartement,3,Porte de Saint-Cloud,68,750000
era-2-57193340,Appartement,2,Auteuil-Nord,40,495000
apimo-85429179,Appartement,5,Dauphine,78,970000
apimo-85429632,Appartement,3,Auteuil-Nord,73,999000
apimo-85356661,Appartement,5,Dauphine,144,1770000
adapt-immo-85002115363,Appartement,5,Dauphine,159,1750000
gedeon-30175866,Appartement,3,Porte de Saint-Cloud,55,455000
netty-cost92-appt-17932,Appartement,1,Porte de Saint-Cloud,38,540000
gedeon-30175755,Appartement,1,Chaillot,10,140000
nestenn-1-99939068330,Appartement,2,Auteuil-Nord,40,465000
apimo-85245589,Appartement,3,Muette-Nord,64,860000
apimo-85429262,Appartement,1,Auteuil-Nord,9,130000
apimo-85428294,Appartement,2,Muette-Nord,53,780000
apimo-85428268,Appartement,5,Chaillot,140,2369000
iad-france-1697587,Appartement,2,Chaillot,56,530000
immo-facile-57205658,Appartement,6,Porte de Saint-Cloud,143,1770000
immo-facile-57202516,Appartement,8,Dauphine,290,6800000
century-21-202_470_10610,Appartement,3,Porte de Saint-Cloud,110,870000
ag750966-446270750,Appartement,2,Dauphine,51,643000
